Timestamp,User,Action,File_Involved,Network_IP,Process_Name,Registry_Modified,Persistence_Technique,Log_Cleared,Timestomped,Encoded_Payload,Encrypted_Channel,Uses_Anti_Forensics
4/16/2025 1:26,admin,AccountCreation,data.db,192.168.1.10,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/11/2025 3:53,user2,InjectProcess,script.ps1,192.168.1.10,malware.exe,1,ServiceInstall,0,0,0,0,1
4/15/2025 10:43,SYSTEM,ObfuscateCode,data.db,172.16.0.1,svchost.exe,1,ServiceInstall,0,0,1,0,1
4/12/2025 3:28,admin,FileDelete,log.txt,192.168.1.10,cmd.exe,1,None,0,0,0,0,1
4/14/2025 6:25,attacker,InjectProcess,log.txt,8.8.8.8,explorer.exe,0,ServiceInstall,0,0,0,0,1
4/11/2025 1:39,user1,ObfuscateCode,data.db,172.16.0.1,powershell.exe,0,ScheduledTask,0,0,1,0,1
4/9/2025 23:55,attacker,Logon,None,None,explorer.exe,0,ServiceInstall,0,0,0,0,0
4/12/2025 2:52,SYSTEM,ObfuscateCode,config.sys,10.0.0.5,cmd.exe,1,ScheduledTask,0,0,1,0,1
4/15/2025 1:13,admin,ObfuscateCode,None,172.16.0.1,cmd.exe,0,ServiceInstall,0,0,1,0,1
4/12/2025 16:31,admin,Logon,config.sys,10.0.0.5,cmd.exe,0,ScheduledTask,0,0,0,0,0
4/9/2025 18:08,user1,FileAccess,None,192.168.1.10,powershell.exe,0,ScheduledTask,0,0,0,0,0
4/11/2025 23:03,admin,ObfuscateCode,data.db,192.168.1.10,explorer.exe,1,None,0,0,1,0,1
4/14/2025 9:21,user2,InjectProcess,log.txt,None,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 18:10,user1,Logon,log.txt,10.0.0.5,cmd.exe,0,RegistryRunKey,0,0,0,0,0
4/14/2025 6:40,attacker,TimestampChange,data.db,10.0.0.5,svchost.exe,1,None,0,1,0,0,1
4/12/2025 3:32,user1,Logon,script.ps1,172.16.0.1,powershell.exe,1,ServiceInstall,0,0,0,0,0
4/15/2025 19:27,admin,AccountCreation,None,10.0.0.5,svchost.exe,0,ScheduledTask,0,0,0,0,1
4/11/2025 19:37,user2,InjectProcess,None,192.168.1.10,svchost.exe,1,ServiceInstall,0,0,0,0,1
4/15/2025 10:49,admin,Logoff,None,172.16.0.1,explorer.exe,1,None,0,0,0,0,0
4/13/2025 11:27,SYSTEM,Logoff,config.sys,8.8.8.8,svchost.exe,1,ServiceInstall,0,0,0,0,0
4/15/2025 15:42,user1,FileDelete,None,8.8.8.8,malware.exe,1,ServiceInstall,0,0,0,0,1
4/15/2025 15:17,user1,ExfiltrateData,data.db,None,cmd.exe,1,ScheduledTask,0,0,0,0,1
4/13/2025 18:29,SYSTEM,InjectProcess,None,None,malware.exe,0,ServiceInstall,0,0,0,0,1
4/11/2025 23:55,user2,Logon,log.txt,8.8.8.8,powershell.exe,0,ServiceInstall,0,0,0,0,0
4/14/2025 13:31,attacker,ExfiltrateData,script.ps1,8.8.8.8,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/12/2025 2:02,admin,FileDelete,script.ps1,10.0.0.5,svchost.exe,0,None,0,0,0,0,1
4/13/2025 3:37,user2,ObfuscateCode,script.ps1,None,cmd.exe,1,RegistryRunKey,0,0,1,0,1
4/9/2025 21:17,user1,ClearLogs,config.sys,172.16.0.1,explorer.exe,0,RegistryRunKey,1,0,0,0,1
4/16/2025 12:22,user2,FileAccess,script.ps1,172.16.0.1,powershell.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 6:04,attacker,ObfuscateCode,log.txt,192.168.1.10,cmd.exe,0,ServiceInstall,0,0,1,0,1
4/10/2025 13:15,attacker,Logoff,config.sys,8.8.8.8,malware.exe,0,RegistryRunKey,0,0,0,0,0
4/15/2025 14:54,admin,FileDelete,log.txt,8.8.8.8,explorer.exe,0,None,0,0,0,0,1
4/9/2025 18:29,SYSTEM,Logon,None,8.8.8.8,svchost.exe,0,ServiceInstall,0,0,0,0,0
4/15/2025 8:17,attacker,TimestampChange,data.db,10.0.0.5,powershell.exe,1,ServiceInstall,0,1,0,0,1
4/15/2025 12:39,attacker,Logoff,config.sys,None,svchost.exe,1,None,0,0,0,0,0
4/10/2025 10:41,user1,FileDelete,config.sys,8.8.8.8,malware.exe,1,ScheduledTask,0,0,0,0,1
4/11/2025 16:27,user1,FileDelete,None,None,svchost.exe,1,RegistryRunKey,0,0,0,0,1
4/15/2025 0:41,admin,Logon,config.sys,172.16.0.1,cmd.exe,1,ScheduledTask,0,0,0,0,0
4/11/2025 13:41,SYSTEM,ClearLogs,config.sys,192.168.1.10,powershell.exe,1,RegistryRunKey,1,0,0,0,1
4/10/2025 5:02,user1,InjectProcess,script.ps1,None,cmd.exe,1,ServiceInstall,0,0,0,0,1
4/10/2025 19:26,user2,TimestampChange,data.db,None,cmd.exe,1,ServiceInstall,0,1,0,0,1
4/12/2025 20:04,user1,FileAccess,data.db,8.8.8.8,cmd.exe,1,ServiceInstall,0,0,0,0,0
4/11/2025 1:40,attacker,Logoff,config.sys,172.16.0.1,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/13/2025 5:39,attacker,ClearLogs,None,172.16.0.1,malware.exe,1,RegistryRunKey,1,0,0,0,1
4/10/2025 18:58,admin,FileAccess,None,8.8.8.8,cmd.exe,0,RegistryRunKey,0,0,0,0,0
4/12/2025 5:59,user2,AccountCreation,None,172.16.0.1,malware.exe,0,ScheduledTask,0,0,0,0,1
4/14/2025 8:23,admin,ObfuscateCode,script.ps1,8.8.8.8,cmd.exe,1,ScheduledTask,0,0,1,0,1
4/14/2025 6:41,SYSTEM,TimestampChange,config.sys,None,malware.exe,1,RegistryRunKey,0,1,0,0,1
4/12/2025 9:08,attacker,FileDelete,data.db,None,explorer.exe,0,RegistryRunKey,0,0,0,0,1
4/14/2025 14:30,attacker,InjectProcess,script.ps1,10.0.0.5,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/12/2025 17:07,admin,FileDelete,None,None,explorer.exe,0,RegistryRunKey,0,0,0,0,1
4/15/2025 18:04,user1,ObfuscateCode,script.ps1,192.168.1.10,explorer.exe,0,None,0,0,1,0,1
4/16/2025 2:50,attacker,FileDelete,config.sys,10.0.0.5,explorer.exe,0,None,0,0,0,0,1
4/10/2025 4:45,admin,ObfuscateCode,config.sys,172.16.0.1,svchost.exe,0,RegistryRunKey,0,0,1,0,1
4/13/2025 8:04,user2,ClearLogs,config.sys,172.16.0.1,malware.exe,1,ServiceInstall,1,0,0,0,1
4/14/2025 17:56,user1,Logon,None,192.168.1.10,explorer.exe,0,None,0,0,0,0,0
4/12/2025 4:59,SYSTEM,AccountCreation,None,172.16.0.1,cmd.exe,1,RegistryRunKey,0,0,0,0,1
4/15/2025 1:23,user1,TimestampChange,log.txt,None,malware.exe,0,None,0,1,0,0,1
4/13/2025 23:08,user2,ClearLogs,None,192.168.1.10,malware.exe,0,ServiceInstall,1,0,0,0,1
4/13/2025 5:42,user2,FileAccess,data.db,None,malware.exe,1,RegistryRunKey,0,0,0,0,0
4/13/2025 1:14,SYSTEM,ExfiltrateData,None,192.168.1.10,cmd.exe,0,None,0,0,0,0,1
4/14/2025 18:51,SYSTEM,ObfuscateCode,None,10.0.0.5,cmd.exe,0,ServiceInstall,0,0,1,0,1
4/14/2025 7:39,user1,InjectProcess,data.db,None,cmd.exe,1,RegistryRunKey,0,0,0,0,1
4/10/2025 2:15,SYSTEM,ExfiltrateData,None,8.8.8.8,svchost.exe,0,None,0,0,0,1,1
4/14/2025 16:44,user2,ObfuscateCode,config.sys,10.0.0.5,malware.exe,1,RegistryRunKey,0,0,1,0,1
4/12/2025 19:54,attacker,ClearLogs,config.sys,None,malware.exe,0,None,1,0,0,0,1
4/13/2025 2:15,SYSTEM,TimestampChange,None,10.0.0.5,malware.exe,0,None,0,1,0,0,1
4/11/2025 20:03,user1,Logoff,config.sys,8.8.8.8,svchost.exe,1,RegistryRunKey,0,0,0,0,0
4/15/2025 5:27,user1,FileDelete,log.txt,10.0.0.5,cmd.exe,1,ServiceInstall,0,0,0,0,1
4/11/2025 18:23,user1,ClearLogs,None,10.0.0.5,powershell.exe,0,ScheduledTask,1,0,0,0,1
4/13/2025 7:14,user1,TimestampChange,None,172.16.0.1,cmd.exe,1,RegistryRunKey,0,1,0,0,1
4/11/2025 0:24,SYSTEM,ExfiltrateData,script.ps1,10.0.0.5,svchost.exe,1,ServiceInstall,0,0,0,1,1
4/10/2025 7:01,admin,ObfuscateCode,None,172.16.0.1,cmd.exe,0,RegistryRunKey,0,0,1,0,1
4/13/2025 3:35,user2,ObfuscateCode,script.ps1,8.8.8.8,svchost.exe,0,RegistryRunKey,0,0,1,0,1
4/10/2025 2:41,user2,InjectProcess,log.txt,172.16.0.1,cmd.exe,0,ScheduledTask,0,0,0,0,1
4/13/2025 10:21,SYSTEM,FileAccess,data.db,10.0.0.5,svchost.exe,0,None,0,0,0,0,0
4/13/2025 12:21,user1,Logoff,script.ps1,None,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/15/2025 21:35,SYSTEM,FileAccess,config.sys,8.8.8.8,malware.exe,1,ScheduledTask,0,0,0,0,0
4/13/2025 13:03,user1,Logoff,log.txt,172.16.0.1,explorer.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 2:33,SYSTEM,ObfuscateCode,data.db,172.16.0.1,explorer.exe,0,ServiceInstall,0,0,1,0,1
4/10/2025 4:13,admin,Logoff,None,None,explorer.exe,1,None,0,0,0,0,0
4/10/2025 14:43,attacker,Logon,log.txt,None,svchost.exe,0,ServiceInstall,0,0,0,0,0
4/12/2025 6:58,attacker,TimestampChange,log.txt,None,explorer.exe,1,ScheduledTask,0,1,0,0,1
4/14/2025 5:15,attacker,ExfiltrateData,script.ps1,10.0.0.5,svchost.exe,1,ServiceInstall,0,0,0,0,1
4/10/2025 10:25,user1,AccountCreation,data.db,None,cmd.exe,0,ScheduledTask,0,0,0,0,1
4/16/2025 14:03,admin,TimestampChange,None,None,svchost.exe,0,None,0,1,0,0,1
4/11/2025 7:58,admin,ObfuscateCode,config.sys,None,cmd.exe,1,None,0,0,1,0,1
4/15/2025 17:07,admin,ObfuscateCode,data.db,192.168.1.10,svchost.exe,0,ScheduledTask,0,0,1,0,1
4/11/2025 2:25,SYSTEM,FileDelete,None,192.168.1.10,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/14/2025 2:06,user2,Logon,log.txt,8.8.8.8,explorer.exe,1,RegistryRunKey,0,0,0,0,0
4/12/2025 16:44,admin,FileAccess,script.ps1,172.16.0.1,cmd.exe,1,ServiceInstall,0,0,0,0,0
4/16/2025 13:09,attacker,Logoff,log.txt,8.8.8.8,malware.exe,0,ServiceInstall,0,0,0,0,0
4/14/2025 20:50,user1,Logoff,None,None,cmd.exe,1,None,0,0,0,0,0
4/14/2025 23:24,user1,InjectProcess,script.ps1,8.8.8.8,powershell.exe,1,ScheduledTask,0,0,0,0,1
4/12/2025 16:19,user2,ExfiltrateData,None,172.16.0.1,explorer.exe,0,ScheduledTask,0,0,0,0,1
4/11/2025 20:50,admin,Logon,config.sys,10.0.0.5,malware.exe,0,RegistryRunKey,0,0,0,0,0
4/12/2025 11:19,user1,ExfiltrateData,script.ps1,172.16.0.1,powershell.exe,0,ScheduledTask,0,0,0,1,1
4/10/2025 20:11,admin,AccountCreation,data.db,172.16.0.1,explorer.exe,1,None,0,0,0,0,1
4/16/2025 2:39,attacker,FileDelete,log.txt,None,cmd.exe,1,None,0,0,0,0,1
4/13/2025 4:25,SYSTEM,Logoff,data.db,8.8.8.8,explorer.exe,1,ServiceInstall,0,0,0,0,0
4/11/2025 22:21,attacker,FileAccess,config.sys,10.0.0.5,powershell.exe,1,ServiceInstall,0,0,0,0,0
4/15/2025 17:21,admin,ClearLogs,None,8.8.8.8,cmd.exe,0,ScheduledTask,1,0,0,0,1
4/13/2025 5:47,attacker,AccountCreation,log.txt,192.168.1.10,cmd.exe,1,ScheduledTask,0,0,0,0,1
4/14/2025 16:30,admin,ExfiltrateData,data.db,192.168.1.10,explorer.exe,0,ScheduledTask,0,0,0,1,1
4/14/2025 6:31,attacker,ExfiltrateData,config.sys,172.16.0.1,powershell.exe,1,RegistryRunKey,0,0,0,0,1
4/13/2025 1:43,attacker,AccountCreation,None,None,malware.exe,1,ScheduledTask,0,0,0,0,1
4/11/2025 17:18,SYSTEM,ClearLogs,None,192.168.1.10,explorer.exe,0,RegistryRunKey,1,0,0,0,1
4/13/2025 18:06,attacker,ExfiltrateData,log.txt,10.0.0.5,cmd.exe,0,None,0,0,0,0,1
4/9/2025 18:17,user2,ObfuscateCode,config.sys,8.8.8.8,malware.exe,0,ServiceInstall,0,0,1,0,1
4/12/2025 13:06,SYSTEM,InjectProcess,None,172.16.0.1,malware.exe,1,ScheduledTask,0,0,0,0,1
4/14/2025 0:44,admin,TimestampChange,None,10.0.0.5,powershell.exe,1,ScheduledTask,0,1,0,0,1
4/13/2025 9:04,attacker,FileDelete,log.txt,172.16.0.1,explorer.exe,1,RegistryRunKey,0,0,0,0,1
4/11/2025 16:41,attacker,ObfuscateCode,data.db,10.0.0.5,explorer.exe,0,ScheduledTask,0,0,1,0,1
4/13/2025 3:10,admin,Logoff,log.txt,None,svchost.exe,1,ServiceInstall,0,0,0,0,0
4/15/2025 20:05,admin,TimestampChange,data.db,172.16.0.1,svchost.exe,1,RegistryRunKey,0,1,0,0,1
4/12/2025 15:43,admin,Logon,script.ps1,10.0.0.5,cmd.exe,1,ServiceInstall,0,0,0,0,0
4/11/2025 12:15,admin,FileAccess,log.txt,192.168.1.10,svchost.exe,1,ServiceInstall,0,0,0,0,0
4/15/2025 1:44,SYSTEM,Logon,None,None,svchost.exe,1,ScheduledTask,0,0,0,0,0
4/9/2025 20:16,attacker,InjectProcess,None,192.168.1.10,svchost.exe,0,RegistryRunKey,0,0,0,0,1
4/14/2025 22:44,attacker,TimestampChange,config.sys,None,malware.exe,0,ScheduledTask,0,1,0,0,1
4/14/2025 16:48,SYSTEM,FileAccess,log.txt,8.8.8.8,cmd.exe,0,None,0,0,0,0,0
4/11/2025 18:10,attacker,FileAccess,data.db,172.16.0.1,explorer.exe,0,None,0,0,0,0,0
4/11/2025 22:32,attacker,TimestampChange,None,None,explorer.exe,0,RegistryRunKey,0,1,0,0,1
4/12/2025 12:05,SYSTEM,Logon,config.sys,192.168.1.10,cmd.exe,1,ScheduledTask,0,0,0,0,0
4/13/2025 22:46,attacker,ClearLogs,None,172.16.0.1,explorer.exe,1,RegistryRunKey,1,0,0,0,1
4/9/2025 19:44,user2,AccountCreation,config.sys,172.16.0.1,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/14/2025 22:32,user1,TimestampChange,data.db,192.168.1.10,malware.exe,1,ServiceInstall,0,1,0,0,1
4/12/2025 9:53,user2,ClearLogs,None,10.0.0.5,svchost.exe,1,RegistryRunKey,1,0,0,0,1
4/16/2025 6:45,user2,FileAccess,script.ps1,None,powershell.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 9:28,user1,FileDelete,script.ps1,8.8.8.8,svchost.exe,1,None,0,0,0,0,1
4/11/2025 13:57,user1,ClearLogs,None,192.168.1.10,powershell.exe,0,ScheduledTask,1,0,0,0,1
4/14/2025 4:47,SYSTEM,TimestampChange,data.db,192.168.1.10,svchost.exe,0,None,0,1,0,0,1
4/13/2025 12:17,SYSTEM,Logon,None,8.8.8.8,malware.exe,0,None,0,0,0,0,0
4/13/2025 0:35,attacker,Logoff,log.txt,None,malware.exe,1,RegistryRunKey,0,0,0,0,0
4/14/2025 6:39,user2,ExfiltrateData,config.sys,8.8.8.8,cmd.exe,0,None,0,0,0,1,1
4/12/2025 1:04,user2,ObfuscateCode,script.ps1,172.16.0.1,malware.exe,0,None,0,0,1,0,1
4/10/2025 22:16,admin,Logoff,config.sys,192.168.1.10,svchost.exe,0,None,0,0,0,0,0
4/15/2025 21:27,admin,Logon,data.db,10.0.0.5,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/15/2025 13:56,SYSTEM,Logon,None,None,svchost.exe,1,RegistryRunKey,0,0,0,0,0
4/14/2025 13:19,user1,Logoff,script.ps1,10.0.0.5,malware.exe,1,RegistryRunKey,0,0,0,0,0
4/11/2025 3:36,user2,Logoff,config.sys,172.16.0.1,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 21:51,user1,TimestampChange,script.ps1,172.16.0.1,malware.exe,1,None,0,1,0,0,1
4/10/2025 3:00,SYSTEM,Logon,None,172.16.0.1,explorer.exe,1,ScheduledTask,0,0,0,0,0
4/10/2025 17:55,SYSTEM,AccountCreation,data.db,None,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/13/2025 17:11,user1,AccountCreation,config.sys,192.168.1.10,explorer.exe,0,RegistryRunKey,0,0,0,0,1
4/12/2025 16:10,user2,ExfiltrateData,config.sys,10.0.0.5,powershell.exe,1,ScheduledTask,0,0,0,0,1
4/14/2025 20:39,SYSTEM,Logoff,None,8.8.8.8,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/14/2025 5:00,user2,FileAccess,data.db,10.0.0.5,powershell.exe,1,None,0,0,0,0,0
4/12/2025 0:15,SYSTEM,Logon,None,8.8.8.8,cmd.exe,0,ServiceInstall,0,0,0,0,0
4/14/2025 10:46,user1,FileDelete,config.sys,172.16.0.1,explorer.exe,1,None,0,0,0,0,1
4/16/2025 7:45,attacker,ObfuscateCode,None,None,explorer.exe,1,None,0,0,1,0,1
4/13/2025 21:53,admin,Logoff,config.sys,None,explorer.exe,0,RegistryRunKey,0,0,0,0,0
4/10/2025 7:50,SYSTEM,Logoff,script.ps1,172.16.0.1,explorer.exe,1,None,0,0,0,0,0
4/10/2025 23:45,attacker,Logoff,data.db,8.8.8.8,cmd.exe,0,RegistryRunKey,0,0,0,0,0
4/12/2025 13:22,attacker,TimestampChange,log.txt,172.16.0.1,powershell.exe,1,None,0,1,0,0,1
4/12/2025 21:53,admin,TimestampChange,None,None,malware.exe,0,RegistryRunKey,0,1,0,0,1
4/10/2025 20:49,admin,ExfiltrateData,data.db,8.8.8.8,svchost.exe,0,ScheduledTask,0,0,0,0,1
4/11/2025 3:14,admin,TimestampChange,None,None,powershell.exe,1,None,0,1,0,0,1
4/15/2025 9:24,admin,ExfiltrateData,log.txt,192.168.1.10,explorer.exe,0,ServiceInstall,0,0,0,0,1
4/13/2025 9:12,SYSTEM,InjectProcess,data.db,192.168.1.10,powershell.exe,0,ServiceInstall,0,0,0,0,1
4/12/2025 15:29,user1,FileAccess,log.txt,192.168.1.10,malware.exe,0,ScheduledTask,0,0,0,0,0
4/14/2025 1:00,admin,ExfiltrateData,script.ps1,10.0.0.5,powershell.exe,1,ServiceInstall,0,0,0,0,1
4/11/2025 22:30,user2,Logon,log.txt,None,powershell.exe,0,None,0,0,0,0,0
4/14/2025 21:16,attacker,Logoff,None,None,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/9/2025 23:43,user1,ExfiltrateData,None,192.168.1.10,explorer.exe,0,ServiceInstall,0,0,0,0,1
4/12/2025 2:01,SYSTEM,InjectProcess,None,10.0.0.5,malware.exe,1,ServiceInstall,0,0,0,0,1
4/11/2025 0:22,admin,FileAccess,script.ps1,None,cmd.exe,1,ScheduledTask,0,0,0,0,0
4/11/2025 8:24,user1,Logon,config.sys,192.168.1.10,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/11/2025 15:32,user2,InjectProcess,config.sys,8.8.8.8,cmd.exe,0,ServiceInstall,0,0,0,0,1
4/14/2025 7:03,user2,AccountCreation,script.ps1,None,malware.exe,0,RegistryRunKey,0,0,0,0,1
4/14/2025 6:31,attacker,FileAccess,config.sys,8.8.8.8,svchost.exe,0,None,0,0,0,0,0
4/10/2025 9:29,attacker,Logon,data.db,192.168.1.10,explorer.exe,0,ServiceInstall,0,0,0,0,0
4/12/2025 5:43,admin,Logoff,data.db,None,svchost.exe,1,ScheduledTask,0,0,0,0,0
4/11/2025 14:28,attacker,ClearLogs,log.txt,10.0.0.5,explorer.exe,0,None,1,0,0,0,1
4/11/2025 4:49,user1,Logon,script.ps1,192.168.1.10,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/10/2025 13:22,user2,ObfuscateCode,log.txt,172.16.0.1,explorer.exe,1,ServiceInstall,0,0,1,0,1
4/15/2025 15:05,user2,FileDelete,log.txt,192.168.1.10,cmd.exe,1,ScheduledTask,0,0,0,0,1
4/14/2025 12:26,user2,FileAccess,None,8.8.8.8,powershell.exe,1,ServiceInstall,0,0,0,0,0
4/16/2025 8:50,user2,Logon,data.db,8.8.8.8,malware.exe,1,ServiceInstall,0,0,0,0,0
4/15/2025 10:43,SYSTEM,Logoff,config.sys,10.0.0.5,powershell.exe,1,ServiceInstall,0,0,0,0,0
4/15/2025 13:26,SYSTEM,Logoff,log.txt,172.16.0.1,explorer.exe,0,None,0,0,0,0,0
4/15/2025 6:04,SYSTEM,InjectProcess,config.sys,10.0.0.5,powershell.exe,1,ServiceInstall,0,0,0,0,1
4/11/2025 14:58,admin,TimestampChange,data.db,172.16.0.1,explorer.exe,0,ScheduledTask,0,1,0,0,1
4/11/2025 8:54,SYSTEM,Logoff,config.sys,None,malware.exe,1,RegistryRunKey,0,0,0,0,0
4/12/2025 5:10,user1,ObfuscateCode,script.ps1,None,powershell.exe,1,None,0,0,1,0,1
4/12/2025 17:09,admin,ClearLogs,script.ps1,8.8.8.8,svchost.exe,0,RegistryRunKey,1,0,0,0,1
4/13/2025 15:07,admin,TimestampChange,data.db,172.16.0.1,explorer.exe,0,ServiceInstall,0,1,0,0,1
4/10/2025 15:27,attacker,Logoff,script.ps1,None,malware.exe,1,ServiceInstall,0,0,0,0,0
4/15/2025 8:38,admin,Logoff,config.sys,172.16.0.1,powershell.exe,1,ScheduledTask,0,0,0,0,0
4/15/2025 10:55,SYSTEM,FileDelete,log.txt,10.0.0.5,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/13/2025 23:07,admin,Logoff,None,10.0.0.5,cmd.exe,0,ScheduledTask,0,0,0,0,0
4/14/2025 10:00,SYSTEM,Logon,None,10.0.0.5,svchost.exe,0,None,0,0,0,0,0
4/12/2025 18:32,attacker,InjectProcess,script.ps1,172.16.0.1,malware.exe,0,ServiceInstall,0,0,0,0,1
4/9/2025 22:50,attacker,FileDelete,None,10.0.0.5,cmd.exe,1,ServiceInstall,0,0,0,0,1
4/13/2025 15:02,user2,Logoff,log.txt,8.8.8.8,malware.exe,0,ServiceInstall,0,0,0,0,0
4/13/2025 4:50,user2,ObfuscateCode,None,None,explorer.exe,0,ScheduledTask,0,0,1,0,1
4/15/2025 1:00,SYSTEM,ObfuscateCode,log.txt,172.16.0.1,explorer.exe,1,RegistryRunKey,0,0,1,0,1
4/11/2025 20:35,admin,Logoff,data.db,8.8.8.8,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/16/2025 0:49,SYSTEM,ObfuscateCode,script.ps1,192.168.1.10,svchost.exe,0,RegistryRunKey,0,0,1,0,1
4/13/2025 3:06,user2,Logoff,script.ps1,None,powershell.exe,0,ScheduledTask,0,0,0,0,0
4/14/2025 20:37,SYSTEM,ExfiltrateData,data.db,8.8.8.8,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 9:07,user1,ExfiltrateData,config.sys,172.16.0.1,explorer.exe,1,ServiceInstall,0,0,0,1,1
4/12/2025 7:50,user2,ExfiltrateData,None,192.168.1.10,powershell.exe,1,ServiceInstall,0,0,0,0,1
4/13/2025 16:24,user2,FileDelete,log.txt,8.8.8.8,powershell.exe,1,ScheduledTask,0,0,0,0,1
4/16/2025 13:21,admin,ExfiltrateData,log.txt,None,cmd.exe,0,ServiceInstall,0,0,0,1,1
4/15/2025 16:28,admin,ObfuscateCode,log.txt,None,svchost.exe,1,ServiceInstall,0,0,1,0,1
4/15/2025 0:03,admin,FileDelete,data.db,192.168.1.10,explorer.exe,1,None,0,0,0,0,1
4/12/2025 6:41,attacker,FileAccess,script.ps1,8.8.8.8,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/10/2025 17:27,user1,AccountCreation,log.txt,8.8.8.8,cmd.exe,0,ServiceInstall,0,0,0,0,1
4/11/2025 5:21,user1,InjectProcess,config.sys,8.8.8.8,svchost.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 22:43,SYSTEM,FileDelete,script.ps1,8.8.8.8,cmd.exe,0,ServiceInstall,0,0,0,0,1
4/16/2025 4:53,attacker,ClearLogs,None,None,svchost.exe,0,None,1,0,0,0,1
4/15/2025 10:48,attacker,Logon,log.txt,None,malware.exe,0,ServiceInstall,0,0,0,0,0
4/15/2025 6:42,user2,ExfiltrateData,data.db,172.16.0.1,explorer.exe,1,ServiceInstall,0,0,0,0,1
4/14/2025 1:50,attacker,Logoff,log.txt,172.16.0.1,malware.exe,1,ScheduledTask,0,0,0,0,0
4/10/2025 23:21,admin,ExfiltrateData,None,192.168.1.10,explorer.exe,1,None,0,0,0,1,1
4/15/2025 0:22,user2,TimestampChange,log.txt,10.0.0.5,explorer.exe,0,RegistryRunKey,0,1,0,0,1
4/9/2025 22:59,user1,FileAccess,data.db,192.168.1.10,explorer.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 3:44,attacker,ObfuscateCode,script.ps1,10.0.0.5,cmd.exe,1,None,0,0,1,0,1
4/11/2025 10:06,admin,ExfiltrateData,log.txt,172.16.0.1,malware.exe,1,ScheduledTask,0,0,0,1,1
4/15/2025 18:05,attacker,ExfiltrateData,data.db,10.0.0.5,cmd.exe,1,ScheduledTask,0,0,0,1,1
4/14/2025 15:12,user2,Logoff,script.ps1,10.0.0.5,svchost.exe,1,RegistryRunKey,0,0,0,0,0
4/15/2025 5:26,user1,Logon,None,172.16.0.1,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/13/2025 13:28,admin,FileAccess,None,172.16.0.1,cmd.exe,0,ScheduledTask,0,0,0,0,0
4/13/2025 12:47,SYSTEM,ClearLogs,script.ps1,8.8.8.8,svchost.exe,1,ServiceInstall,1,0,0,0,1
4/10/2025 0:40,SYSTEM,Logon,log.txt,172.16.0.1,powershell.exe,0,ServiceInstall,0,0,0,0,0
4/16/2025 8:38,SYSTEM,ExfiltrateData,config.sys,8.8.8.8,malware.exe,0,ServiceInstall,0,0,0,1,1
4/10/2025 21:34,user1,AccountCreation,script.ps1,172.16.0.1,explorer.exe,1,ServiceInstall,0,0,0,0,1
4/13/2025 17:03,user2,InjectProcess,None,8.8.8.8,svchost.exe,1,RegistryRunKey,0,0,0,0,1
4/10/2025 8:58,attacker,TimestampChange,data.db,None,explorer.exe,0,ServiceInstall,0,1,0,0,1
4/10/2025 18:28,SYSTEM,TimestampChange,data.db,8.8.8.8,malware.exe,1,RegistryRunKey,0,1,0,0,1
4/11/2025 2:59,attacker,AccountCreation,log.txt,172.16.0.1,powershell.exe,0,None,0,0,0,0,1
4/16/2025 12:51,user2,ClearLogs,script.ps1,None,powershell.exe,0,ServiceInstall,1,0,0,0,1
4/14/2025 8:24,SYSTEM,ClearLogs,data.db,10.0.0.5,cmd.exe,1,ScheduledTask,1,0,0,0,1
4/16/2025 11:25,attacker,ObfuscateCode,data.db,10.0.0.5,powershell.exe,1,ServiceInstall,0,0,1,0,1
4/13/2025 12:21,admin,ObfuscateCode,None,172.16.0.1,explorer.exe,0,ScheduledTask,0,0,1,0,1
4/12/2025 12:57,SYSTEM,ClearLogs,log.txt,192.168.1.10,malware.exe,0,None,1,0,0,0,1
4/11/2025 7:29,SYSTEM,FileAccess,log.txt,10.0.0.5,svchost.exe,0,None,0,0,0,0,0
